REPLICATE |FNAME     |STERICK   |SHAPE     |RADIUS    |RIGIDITY  |GSPEED    |SSPEED    |GFORCE    |KON       |BDIST     |KOFF      |KOFF_F    |NFIL      |NBLOB     |BLOBSIZE  |VALENCY   |
0         |R_5_r_0   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |30        |2018      |0.03      |4         |
1         |R_5_r_1   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |30        |2018      |0.03      |4         |
2         |R_5_r_2   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |30        |2018      |0.03      |4         |
3         |R_5_r_3   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |30        |2018      |0.03      |4         |
4         |R_5_r_4   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |30        |2018      |0.03      |4         |
5         |R_5_r_5   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |30        |2018      |0.03      |4         |
6         |R_5_r_6   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |30        |2018      |0.03      |4         |
7         |R_5_r_7   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |30        |2018      |0.03      |4         |
8         |R_5_r_8   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |30        |2018      |0.03      |4         |
9         |R_5_r_9   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |30        |2018      |0.03      |4         |
0         |R_6_r_0   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |75        |2018      |0.03      |4         |
1         |R_6_r_1   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |75        |2018      |0.03      |4         |
2         |R_6_r_2   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |75        |2018      |0.03      |4         |
3         |R_6_r_3   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |75        |2018      |0.03      |4         |
4         |R_6_r_4   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |75        |2018      |0.03      |4         |
5         |R_6_r_5   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |75        |2018      |0.03      |4         |
6         |R_6_r_6   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |75        |2018      |0.03      |4         |
7         |R_6_r_7   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |75        |2018      |0.03      |4         |
8         |R_6_r_8   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |75        |2018      |0.03      |4         |
9         |R_6_r_9   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |75        |2018      |0.03      |4         |
0         |R_7_r_0   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |120       |2018      |0.03      |4         |
1         |R_7_r_1   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |120       |2018      |0.03      |4         |
2         |R_7_r_2   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |120       |2018      |0.03      |4         |
3         |R_7_r_3   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |120       |2018      |0.03      |4         |
4         |R_7_r_4   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |120       |2018      |0.03      |4         |
5         |R_7_r_5   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |120       |2018      |0.03      |4         |
6         |R_7_r_6   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |120       |2018      |0.03      |4         |
7         |R_7_r_7   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |120       |2018      |0.03      |4         |
8         |R_7_r_8   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |120       |2018      |0.03      |4         |
9         |R_7_r_9   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |120       |2018      |0.03      |4         |
0         |R_8_r_0   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |165       |2018      |0.03      |4         |
1         |R_8_r_1   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |165       |2018      |0.03      |4         |
2         |R_8_r_2   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |165       |2018      |0.03      |4         |
3         |R_8_r_3   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |165       |2018      |0.03      |4         |
4         |R_8_r_4   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |165       |2018      |0.03      |4         |
5         |R_8_r_5   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |165       |2018      |0.03      |4         |
6         |R_8_r_6   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |165       |2018      |0.03      |4         |
7         |R_8_r_7   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |165       |2018      |0.03      |4         |
8         |R_8_r_8   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |165       |2018      |0.03      |4         |
9         |R_8_r_9   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |165       |2018      |0.03      |4         |
0         |R_9_r_0   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |210       |2018      |0.03      |4         |
1         |R_9_r_1   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |210       |2018      |0.03      |4         |
2         |R_9_r_2   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |210       |2018      |0.03      |4         |
3         |R_9_r_3   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |210       |2018      |0.03      |4         |
4         |R_9_r_4   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |210       |2018      |0.03      |4         |
5         |R_9_r_5   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |210       |2018      |0.03      |4         |
6         |R_9_r_6   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |210       |2018      |0.03      |4         |
7         |R_9_r_7   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |210       |2018      |0.03      |4         |
8         |R_9_r_8   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |210       |2018      |0.03      |4         |
9         |R_9_r_9   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |210       |2018      |0.03      |4         |
0         |R_10_r_0  |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |30        |5044      |0.03      |4         |
1         |R_10_r_1  |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |30        |5044      |0.03      |4         |
2         |R_10_r_2  |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |30        |5044      |0.03      |4         |
3         |R_10_r_3  |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |30        |5044      |0.03      |4         |
4         |R_10_r_4  |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |30        |5044      |0.03      |4         |
5         |R_10_r_5  |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |30        |5044      |0.03      |4         |
6         |R_10_r_6  |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |30        |5044      |0.03      |4         |
7         |R_10_r_7  |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |30        |5044      |0.03      |4         |
8         |R_10_r_8  |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |30        |5044      |0.03      |4         |
9         |R_10_r_9  |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |30        |5044      |0.03      |4         |
0         |R_11_r_0  |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |75        |5044      |0.03      |4         |
1         |R_11_r_1  |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |75        |5044      |0.03      |4         |
2         |R_11_r_2  |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |75        |5044      |0.03      |4         |
3         |R_11_r_3  |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |75        |5044      |0.03      |4         |
4         |R_11_r_4  |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |75        |5044      |0.03      |4         |
5         |R_11_r_5  |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |75        |5044      |0.03      |4         |
6         |R_11_r_6  |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |75        |5044      |0.03      |4         |
7         |R_11_r_7  |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |75        |5044      |0.03      |4         |
8         |R_11_r_8  |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |75        |5044      |0.03      |4         |
9         |R_11_r_9  |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |75        |5044      |0.03      |4         |
0         |R_12_r_0  |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |120       |5044      |0.03      |4         |
1         |R_12_r_1  |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |120       |5044      |0.03      |4         |
2         |R_12_r_2  |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |120       |5044      |0.03      |4         |
3         |R_12_r_3  |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |120       |5044      |0.03      |4         |
4         |R_12_r_4  |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |120       |5044      |0.03      |4         |
5         |R_12_r_5  |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |120       |5044      |0.03      |4         |
6         |R_12_r_6  |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |120       |5044      |0.03      |4         |
7         |R_12_r_7  |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |120       |5044      |0.03      |4         |
8         |R_12_r_8  |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |120       |5044      |0.03      |4         |
9         |R_12_r_9  |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |120       |5044      |0.03      |4         |
0         |R_13_r_0  |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |165       |5044      |0.03      |4         |
1         |R_13_r_1  |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |165       |5044      |0.03      |4         |
2         |R_13_r_2  |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |165       |5044      |0.03      |4         |
3         |R_13_r_3  |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |165       |5044      |0.03      |4         |
4         |R_13_r_4  |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |165       |5044      |0.03      |4         |
5         |R_13_r_5  |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |165       |5044      |0.03      |4         |
6         |R_13_r_6  |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |165       |5044      |0.03      |4         |
7         |R_13_r_7  |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |165       |5044      |0.03      |4         |
8         |R_13_r_8  |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |165       |5044      |0.03      |4         |
9         |R_13_r_9  |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |165       |5044      |0.03      |4         |
0         |R_14_r_0  |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |210       |5044      |0.03      |4         |
1         |R_14_r_1  |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |210       |5044      |0.03      |4         |
2         |R_14_r_2  |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |210       |5044      |0.03      |4         |
3         |R_14_r_3  |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |210       |5044      |0.03      |4         |
4         |R_14_r_4  |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |210       |5044      |0.03      |4         |
5         |R_14_r_5  |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |210       |5044      |0.03      |4         |
6         |R_14_r_6  |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |210       |5044      |0.03      |4         |
7         |R_14_r_7  |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |210       |5044      |0.03      |4         |
8         |R_14_r_8  |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |210       |5044      |0.03      |4         |
9         |R_14_r_9  |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |0.1       |10.0      |210       |5044      |0.03      |4         |
